

8355,285.696,357.525,0.172,0.0,0.0,0.0
17310,284.352,398.559,-0.281,0.0,180.482,0.0
17310,256.780,398.483,16.819,0.0,243.221,0.0
17310,311.449,398.689,16.219,0.0,243.221,-180.000
17310,308.340,398.792,48.425,0.0,307.678,-180.000
17310,259.794,398.425,49.044,0.0,307.678,-360.000
17310,284.352,386.809,-0.281,0.0,180.482,0.0
17310,311.449,387.189,16.219,0.0,243.221,-180.000
17310,256.780,386.658,16.819,0.0,243.221,0.0
17310,259.794,386.550,49.044,0.0,307.678,-360.000
17310,308.340,387.393,48.425,0.0,307.678,-180.000
17310,283.514,398.794,60.629,0.0,0.0,0.0
17310,283.514,387.294,60.629,0.0,0.0,0.0
17310,284.352,375.559,-0.281,0.0,180.482,0.0
17310,311.449,375.689,16.219,0.0,243.221,-180.000
17310,256.780,380.783,16.819,0.0,243.221,0.0
17310,259.794,375.626,49.044,0.0,307.678,-360.000
17310,308.340,375.844,48.425,0.0,307.678,-180.000
17310,283.514,375.822,60.629,0.0,0.0,0.0
17310,284.352,409.808,-0.281,0.0,180.482,0.0
17310,256.780,409.732,16.819,0.0,243.221,0.0
17310,311.449,409.537,16.219,0.0,243.221,-180.000
17310,308.340,409.565,48.425,0.0,307.678,-180.000
17310,259.794,409.673,49.044,0.0,307.678,-360.000
17310,283.514,409.641,60.629,0.0,0.0,0.0
17310,284.352,363.960,-0.281,0.0,180.482,0.0
17310,311.449,364.415,16.219,0.0,243.221,-180.000
17310,308.340,364.570,48.425,0.0,307.678,-180.000
17310,259.794,363.826,49.044,0.0,307.678,-360.000
17310,283.514,364.148,60.629,0.0,0.0,0.0
17310,284.352,353.011,-0.281,0.0,180.482,0.0
17310,259.794,353.077,49.044,0.0,307.678,-360.000
17310,311.449,353.116,16.219,0.0,243.221,-180.000
17310,308.340,353.223,48.425,0.0,307.678,-180.000
17310,283.514,353.226,60.629,0.0,0.0,0.0
17310,284.352,341.389,-0.281,0.0,180.482,0.0
17310,311.449,341.544,16.219,0.0,243.221,-180.000
17310,308.340,341.700,48.425,0.0,307.678,-180.000
17310,256.780,337.265,16.819,0.0,243.221,0.0
17310,259.794,341.205,49.044,0.0,307.678,-360.000
17310,283.514,341.404,60.629,0.0,0.0,0.0
17310,311.449,420.709,16.219,0.0,243.221,-180.000
17310,308.340,420.664,48.425,0.0,307.678,-180.000
17310,283.514,420.639,60.629,0.0,0.0,0.0
17310,259.794,420.670,49.044,0.0,307.678,-360.000
17310,256.780,420.756,16.819,0.0,243.221,0.0
17310,284.352,420.707,-0.281,0.0,180.482,0.0
17310,284.352,329.814,-0.281,0.0,180.482,0.0
17310,311.449,329.920,16.219,0.0,243.221,-180.000
17310,308.340,330.026,48.425,0.0,307.678,-180.000
17310,283.514,330.131,60.629,0.0,0.0,0.0
17310,259.794,330.132,49.044,0.0,307.678,-360.000
17310,256.780,330.193,16.819,0.0,243.221,0.0
17310,284.352,318.465,-0.281,0.0,180.482,0.0
17310,311.449,318.271,16.219,0.0,243.221,-180.000
17310,308.340,318.452,48.425,0.0,307.678,-180.000
17310,256.780,318.393,16.819,0.0,243.221,0.0
17310,259.794,318.435,49.044,0.0,307.678,-360.000
17310,283.514,318.459,60.629,0.0,0.0,0.0
17310,284.352,308.667,-0.281,0.0,180.482,0.0
17310,311.449,308.672,16.219,0.0,243.221,-180.000
17310,308.340,308.753,48.425,0.0,307.678,-180.000
17310,283.514,308.812,60.629,0.0,0.0,0.0
17310,259.794,308.788,49.044,0.0,307.678,-360.000
17310,256.780,308.819,16.819,0.0,243.221,0.0
17310,284.352,297.544,-0.281,0.0,180.482,0.0
17310,311.449,297.623,16.219,0.0,243.221,-180.000
17310,308.340,297.704,48.425,0.0,307.678,-180.000
17310,283.514,297.713,60.629,0.0,0.0,0.0
17310,259.794,297.765,49.044,0.0,307.678,-360.000
17310,256.780,297.647,16.819,0.0,243.221,0.0
8355,52.425,357.700,0.147,0.0,0.0,0.0
17310,89.999,341.544,16.219,0.0,243.221,-180.000
17310,36.904,341.290,15.819,0.0,243.221,0.0
17310,62.952,341.389,-0.281,0.0,180.482,0.0
17310,62.952,352.487,-0.281,0.0,180.482,0.0
17310,62.952,330.914,-0.281,0.0,180.482,0.0
17310,62.952,363.986,-0.281,0.0,180.482,0.0
17310,62.952,374.961,-0.281,0.0,180.482,0.0
17310,62.952,386.161,-0.281,0.0,180.482,0.0
17310,62.952,397.411,-0.281,0.0,180.482,0.0
17310,62.952,408.786,-0.281,0.0,180.482,0.0
17310,62.952,418.885,-0.281,0.0,180.482,0.0
17310,62.952,319.639,-0.281,0.0,180.482,0.0
17310,62.952,308.214,-0.281,0.0,180.482,0.0
17310,62.952,299.564,-0.281,0.0,180.482,0.0
17310,89.999,330.945,16.219,0.0,243.221,-180.000
17310,89.999,319.820,16.219,0.0,243.221,-180.000
17310,89.999,308.895,16.219,0.0,243.221,-180.000
17310,89.999,299.696,16.219,0.0,243.221,-180.000
17310,36.904,329.966,15.819,0.0,243.221,0.0
17310,36.904,319.341,15.819,0.0,243.221,0.0
17310,36.904,307.916,15.819,0.0,243.221,0.0
17310,36.904,299.442,15.819,0.0,243.221,0.0
17310,89.999,352.568,16.219,0.0,243.221,-180.000
17310,89.999,364.118,16.219,0.0,243.221,-180.000
17310,89.999,374.967,16.219,0.0,243.221,-180.000
17310,89.999,386.392,16.219,0.0,243.221,-180.000
17310,89.999,397.416,16.219,0.0,243.221,-180.000
17310,89.999,407.691,16.219,0.0,243.221,-180.000
17310,89.999,418.816,16.219,0.0,243.221,-180.000
17310,36.904,352.064,15.819,0.0,243.221,0.0
17310,36.904,363.314,15.819,0.0,243.221,0.0
17310,36.904,374.339,15.819,0.0,243.221,0.0
17310,36.904,385.513,15.819,0.0,243.221,0.0
17310,36.904,397.063,15.819,0.0,243.221,0.0
17310,36.904,408.162,15.819,0.0,243.221,0.0
17310,36.904,418.787,15.819,0.0,243.221,0.0
2212,255.272,402.309,1.450,-24.924,23.205,73.052
2213,222.668,366.798,1.546,-23.205,18.048,-19.062
2214,255.378,376.284,2.825,-23.205,19.767,-289.922
2214,255.292,391.865,1.375,-23.205,19.767,-289.922
2837,232.052,332.548,0.620,0.0,0.0,0.0
2838,136.812,412.257,0.445,0.0,0.0,0.0
2840,243.230,365.594,0.399,0.0,0.0,56.250
2859,255.069,412.236,0.398,0.0,0.0,191.250
2866,154.782,350.468,0.749,0.0,0.0,0.0
2861,169.580,366.523,0.447,0.0,0.0,-45.000
2647,240.431,382.662,0.619,0.0,0.0,45.000
2859,255.084,386.469,0.373,0.0,0.0,191.250
2647,116.378,374.104,37.394,0.0,0.0,45.000
17310,256.780,358.790,16.819,0.0,243.221,0.0
17310,-765.176,446.840,4.972,0.0,143.526,-540.000
17310,-763.620,439.359,4.936,0.0,143.526,-517.500
17310,-763.731,454.391,4.992,0.0,143.526,-562.500
17310,-759.252,432.994,4.942,0.0,143.526,-495.000
17310,-759.463,460.861,5.011,0.0,143.526,-585.000
17310,-752.804,428.804,4.943,0.0,143.526,-472.500
17310,-753.022,465.184,5.051,0.0,143.526,-607.500
17310,-745.232,427.358,5.045,0.0,143.526,-450.000
17310,-745.484,466.729,5.070,0.0,143.526,-630.000
17310,-737.822,465.296,5.145,0.0,143.526,-652.500
17310,-737.630,428.919,5.095,0.0,143.526,-427.500
17310,-731.208,433.279,5.120,0.0,143.526,-405.000
17310,-726.930,439.751,5.145,0.0,143.526,-382.500
17310,-731.309,461.033,5.170,0.0,143.526,-675.000
17310,-726.974,454.606,5.220,0.0,143.526,-697.500
17310,-725.404,447.334,5.220,0.0,143.526,-720.000
17310,-711.973,460.932,33.884,0.0,95.397,-697.500
17310,-719.825,472.652,33.762,0.0,95.397,-675.000
17310,-731.615,480.401,33.908,0.0,95.397,-652.500
17310,-745.599,483.072,34.087,0.0,95.397,-630.000
17310,-759.379,480.307,34.125,0.0,95.397,-607.500
17310,-771.078,472.381,34.034,0.0,95.397,-585.000
17310,-778.899,460.568,34.056,0.0,95.397,-562.500
17310,-781.532,446.752,33.980,0.0,95.397,-540.000
17310,-778.697,432.991,33.997,0.0,95.397,-517.500
17310,-770.732,421.353,33.951,0.0,95.397,-495.000
17310,-759.005,413.665,33.975,0.0,95.397,-472.500
17310,-745.127,411.017,34.068,0.0,95.397,-450.000
17310,-731.249,413.834,34.173,0.0,95.397,-427.500
17310,-719.545,421.769,34.187,0.0,95.397,-405.000
17310,-711.782,433.546,34.186,0.0,95.397,-382.500
17310,-709.004,447.368,34.214,0.0,95.397,-720.000
17310,-780.852,439.958,33.940,0.0,95.397,-528.750
17310,-774.943,426.252,34.064,0.0,95.397,-506.250
17310,-765.272,417.166,33.983,0.0,95.397,-483.750
17310,-751.839,411.645,33.924,0.0,95.397,-461.250
17310,-737.726,411.870,34.128,0.0,95.397,-438.750
17310,-724.550,417.434,34.141,0.0,95.397,-416.250
17310,-715.145,427.178,34.268,0.0,95.397,-393.750
17310,-709.336,441.553,34.202,0.0,95.397,-371.250
17310,-709.822,453.656,34.115,0.0,95.397,-348.750
17310,-715.671,467.323,33.928,0.0,95.397,-326.250
17310,-725.381,476.981,33.877,0.0,95.397,-303.750
17310,-737.722,482.101,34.237,0.0,95.397,-281.250
17310,-753.767,482.153,34.090,0.0,95.397,-258.750
17310,-766.117,476.595,34.025,0.0,95.397,-236.250
17310,-775.994,466.298,34.060,0.0,95.397,-213.750
17310,-781.201,453.038,33.964,0.0,95.397,-191.250
1245,-742.570,410.493,48.883,0.0,0.0,-168.750
1245,-738.882,483.408,48.888,0.0,0.0,-360.000
1245,-743.857,481.624,49.115,0.0,0.0,-540.000
1245,-738.094,413.270,49.025,0.0,0.0,-708.750
17310,89.974,299.796,38.894,0.0,296.506,-180.000
17310,89.974,311.296,38.894,0.0,296.506,-180.000
17310,89.974,322.796,38.894,0.0,296.506,-180.000
17310,89.974,334.296,38.894,0.0,296.506,-180.000
17310,89.974,342.546,38.894,0.0,296.506,-180.000
17310,89.974,354.046,38.894,0.0,296.506,-180.000
17310,89.974,365.546,38.894,0.0,296.506,-180.000
17310,89.974,376.621,38.894,0.0,296.506,-180.000
17310,89.974,387.621,38.894,0.0,296.506,-180.000
17310,89.974,399.121,38.894,0.0,296.506,-180.000
17310,89.974,410.621,38.894,0.0,296.506,-180.000
17310,89.974,418.621,38.894,0.0,296.506,-180.000
17310,63.099,418.696,56.019,0.0,358.385,-180.000
17310,63.099,407.196,56.019,0.0,358.385,-180.000
17310,63.099,395.446,56.019,0.0,358.385,-180.000
17310,63.099,383.946,56.019,0.0,358.385,-180.000
17310,63.099,372.696,56.019,0.0,358.385,-180.000
17310,63.099,361.196,56.019,0.0,358.385,-180.000
17310,63.099,349.446,56.019,0.0,358.385,-180.000
17310,63.099,338.196,56.019,0.0,358.385,-180.000
17310,63.099,326.446,56.019,0.0,358.385,-180.000
17310,63.099,314.946,56.019,0.0,358.385,-180.000
17310,63.099,306.446,56.019,0.0,358.385,-180.000
17310,63.099,299.946,56.019,0.0,358.385,-180.000
17310,37.029,299.466,40.069,0.0,295.646,0.0
17310,37.029,311.216,40.069,0.0,295.646,0.0
17310,37.029,322.466,40.069,0.0,295.646,0.0
17310,37.029,333.716,40.069,0.0,295.646,0.0
